date,asset_to_trade_today,side_to_trade,entry_model,playbook_window,sweep_anchor,desired_peer_sweeper,desired_peer_swept,target_refused_level,middle_referee_asset,middle_referee_status,referee_no_conflict,confirmation,one_minute_entry_model,five_minute_entry_model,entry_time,risk_points,hit_1R_speed_bucket,system_v3_target,result_R,MFE_R,MAE_R,management_v3,trade_instruction,invalidations
2024-01-16,NQ,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,7.0,SLOW_5_10M,NO_TRADE_FAILED,-1.0,4.535714285714286,-9.535714285714286,Recheck setup: smaller target first unless 1R is fast and referee clean.,"Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-01-17,NQ,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,12.5,ACCEPTABLE_3_5M,NO_TRADE_FAILED,-1.0,1.18,-7.96,3-5m to 1R: prefer 1.5R partial+BE or 2R.,"Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-01-22,NQ,SELL,REVERSAL SELL,09:45-10:15_PRIMARY,ROLLING_15M,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,False,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,5M_IFVG_TO_MSS,09:46,11.75,SLOW_15_30M,NO_TRADE_FAILED,-1.0,6.446808510638298,-3.1702127659574466,"5m+ or unclear speed: scalp/BE, protect risk.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-01-24,YM,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,NQ,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,1.0,FAST_0_2M,3R_FIXED,3.0,19.0,-112.0,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-01-26,NQ,SELL,REVERSAL SELL,09:30-09:45_OPEN_PRESELECTED_CONFIRMATION,OVERNIGHT,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,5M_50_DISPLACEMENT,09:38,3.5,FAST_0_2M,3R_FIXED,3.0,13.642857142857142,-22.214285714285715,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-01-29,NQ,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,ES,True,True,YM,B_DIRTY_MIDDLE_SWEEPS_HIGH_REJECTS,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,3.25,FAST_0_2M,3R_FIXED,-1.0,12.23076923076923,-8.846153846153847,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-01-31,NQ,SELL,CONTINUATION SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,3.25,FAST_0_2M,3R_FIXED,3.0,10.692307692307692,-10.0,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-06,NQ,SELL,CONTINUATION SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,2.0,FAST_0_2M,3R_FIXED,3.0,29.375,-16.125,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-07,YM,SELL,REVERSAL SELL,09:45-10:15_PRIMARY,ROLLING_15M,NQ,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,False,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,PB_CONTINUATION_RETEST,09:48,5.0,FAST_0_2M,1_5R_PARTIAL_BE_OR_2R,0.75,7.4,-25.0,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-08,NQ,SELL,REVERSAL SELL,09:45-10:15_PRIMARY,OVERNIGHT,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,5M_50_DISPLACEMENT,09:46,0.75,FAST_0_2M,3R_FIXED,3.0,13.0,-88.33333333333333,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-09,NQ,BUY,REVERSAL BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,3.5,FAST_0_2M,3R_FIXED,3.0,11.857142857142858,-0.9285714285714286,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer low sweep, target low refusal, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-13,YM,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,NQ,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,7.0,FAST_0_2M,3R_FIXED,3.0,5.714285714285714,-11.0,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-14,NQ,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,1.25,FAST_0_2M,3R_FIXED,3.0,4.4,-104.8,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-15,NQ,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,True,True,ES,B_DIRTY_MIDDLE_SWEEPS_HIGH_REJECTS,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,6.5,FAST_0_2M,3R_FIXED,-1.0,7.423076923076923,-4.1923076923076925,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-19,YM,SELL,CONTINUATION SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,NQ,False,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,3.0,FAST_0_2M,NO_TRADE_FAILED,-1.0,6.666666666666667,-2.0,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-20,NQ,SELL,CONTINUATION SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,13.25,NO_1R,NO_TRADE_FAILED,-1.0,0.0377358490566037,-8.622641509433961,"No 1R before stop: failed trade, stop trading that idea.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-23,NQ,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,18.25,SLOW_10_15M,NO_TRADE_FAILED,-1.0,5.356164383561644,-1.6027397260273972,Recheck setup: smaller target first unless 1R is fast and referee clean.,"Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-26,NQ,SELL,CONTINUATION SELL,OTHER_AM_CONTEXT,ROLLING_15M,YM,False,True,ES,A_CLEAN_REFEREE_NO_CONFLICT,True,IFVG_MSS,1M_DISPLACEMENT_50_RETRACE,5M_MSS_ONLY,10:08,2.5,FAST_0_2M,3R_FIXED,3.0,8.8,-18.2,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-02-27,NQ,SELL,CONTINUATION SELL,09:45-10:15_PRIMARY,PREMARKET,ES,False,True,YM,A_CLEAN_REFEREE_NO_CONFLICT,True,IFVG_MSS,1M_DISPLACEMENT_50_RETRACE,5M_IFVG_ONLY,09:53,1.0,FAST_0_2M,3R_FIXED,3.0,17.25,-50.25,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-01,NQ,BUY,REVERSAL BUY,09:30-09:45_OPEN_PRESELECTED_CONFIRMATION,PREMARKET,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,False,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,PB_CONTINUATION_RETEST,09:44,4.5,FAST_0_2M,1_5R_PARTIAL_BE_OR_2R,0.75,26.166666666666668,-8.055555555555555,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer low sweep, target low refusal, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-04,NQ,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,ES,True,True,YM,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,6.25,SLOW_30M_PLUS,NO_TRADE_FAILED,-1.0,2.32,-5.96,Recheck setup: smaller target first unless 1R is fast and referee clean.,"Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-07,NQ,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,7.75,FAST_0_2M,3R_FIXED,3.0,10.709677419354838,-0.967741935483871,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-08,NQ,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,11.75,NO_1R,NO_TRADE_FAILED,-1.0,0.1063829787234042,-23.78723404255319,"No 1R before stop: failed trade, stop trading that idea.","Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-11,YM,SELL,CONTINUATION SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,NQ,False,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,7.0,FAST_0_2M,3R_FIXED,-1.0,57.285714285714285,-22.285714285714285,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-12,NQ,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,3.25,FAST_0_2M,3R_FIXED,3.0,21.0,-0.9230769230769232,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-15,NQ,SELL,CONTINUATION SELL,09:45-10:15_PRIMARY,ORM_HIGH,YM,False,True,ES,A_CLEAN_REFEREE_NO_CONFLICT,True,IFVG_MSS,1M_DISPLACEMENT_50_RETRACE,5M_IFVG_ONLY,09:45,1.75,FAST_0_2M,3R_FIXED,3.0,41.42857142857143,-40.285714285714285,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-18,NQ,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,ES,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,14.0,NO_1R,NO_TRADE_FAILED,-1.0,0.75,-6.642857142857143,"No 1R before stop: failed trade, stop trading that idea.","Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-19,NQ,SELL,REVERSAL SELL,09:30-09:45_OPEN_PRESELECTED_CONFIRMATION,OVERNIGHT,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,5M_IFVG_TO_MSS,09:41,1.5,FAST_0_2M,3R_FIXED,3.0,16.666666666666668,-60.5,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-20,ES,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,False,True,NQ,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,1.75,NO_1R,NO_TRADE_FAILED,-1.0,0.2857142857142857,-5.0,"No 1R before stop: failed trade, stop trading that idea.","Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-21,ES,SELL,REVERSAL SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,YM,True,True,NQ,A_CLEAN_MIDDLE_HOLDS_HIGH,True,AM_1030_RECHECK,1M_WITH_5M_GATE,5M_MSS_TO_IFVG_RETEST,10:31,2.25,FAST_0_2M,3R_FIXED,-1.0,1.6666666666666667,-2.6666666666666665,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-22,YM,SELL,CONTINUATION SELL,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,ES,False,True,NQ,B_DIRTY_MIDDLE_SWEEPS_HIGH_REJECTS,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,1.0,FAST_0_2M,3R_FIXED,3.0,78.0,-10.0,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for target weakest/rejecting anchor, peers failing upside, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-25,ES,BUY,CONTINUATION BUY,10:15-11:00_RECHECK,SECONDARY_1030_90M_RECHECK,NQ,False,True,YM,A_CLEAN_MIDDLE_HOLDS_LOW,True,AM_1030_RECHECK,1M_DISPLACEMENT_50_RETRACE,5M_MSS_TO_IFVG_RETEST,10:31,1.5,ACCEPTABLE_3_5M,NO_TRADE_FAILED,-1.0,2.6666666666666665,-2.333333333333333,3-5m to 1R: prefer 1.5R partial+BE or 2R.,"Look for target strongest/reclaiming anchor, peers failing downside, clean referee, then bullish IFVG/MSS.",target sweeps or loses refused low; middle/referee confirms against setup; bearish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
2024-03-27,NQ,SELL,REVERSAL SELL,09:30-09:45_OPEN_PRESELECTED_CONFIRMATION,OVERNIGHT,YM,True,True,ES,A_CLEAN_MIDDLE_HOLDS_HIGH,True,IFVG_MSS,1M_SWEEP_SMT_IFVG_TO_MSS,5M_IFVG_TO_MSS,09:38,7.75,FAST_0_2M,3R_FIXED,3.0,16.548387096774192,-0.967741935483871,"0-2m to 1R: protect, then 3R/5R possible only if referee stays clean.","Look for peer high sweep, target high refusal, clean referee, then bearish IFVG/MSS.",target sweeps or reclaims refused high; middle/referee confirms against setup; bullish IFVG/MSS before entry; both target and peer sweep same side with no refusal; MSS stop is Q4 large; no IFVG/MSS by cutoff
